brand,model,car_condition,fuel,age,kiowatt,transmission,miles,color,doors,pogon,leather,navigation,alarm,alu_rims,digital_climate,manual_climate,parking_sensors,xenon,remote_unlock,el_r_mirror,seat_heat,panorama_roof,tempomat,abs,esp,asr,price
opel,insignia model,Polovan,Dizel,l3,105-125,Manuelni,l4,siva,five,2 x 2,no,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,no,no,Moderate
volvo,xc90 model,Polovan,Dizel,l5,105-125,Automatik,l4,siva,five,4 x 4,yes,no,no,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
volkswagen,golf6 model,Polovan,Dizel,l2,75-85,Manuelni,l3,bijela,five,2 x 2,no,no,yes,yes,yes,no,no,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
citroen,c5 model,Polovan,Dizel,l3,75-85,Manuelni,l2,srebrena,five,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Moderate
citroen,c5 model,Polovan,Dizel,l3,105-125,Manuelni,l4,antracit,five,2 x 2,no,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
opel,astra model,Polovan,Dizel,l3,105-125,Manuelni,l4,crna,five,2 x 2,no,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,no,Moderate
citroen,c4picasso model,Polovan,Dizel,l2,75-85,Automatik,l3,crna,five,2 x 2,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,no,Moderate
renault,scenic model,Polovan,Dizel,l2,75-85,Automatik,l3,crna,five,2 x 2,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
renault,grandscenic model,Polovan,Dizel,l2,75-85,Manuelni,l3,plava,five,2 x 2,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
volkswagen,caddy model,Polovan,Dizel,l3,75-85,Manuelni,l4,bijela,five,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Moderate
skoda,octavia model,Polovan,Dizel,l3,75-85,Manuelni,l4,bijela,five,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Moderate
skoda,octavia model,Polovan,Dizel,l3,75-85,Manuelni,l3,crna,five,2 x 2,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,Moderate
volvo,s40 model,Polovan,Dizel,l2,75-85,Manuelni,l3,crna,five,2 x 2,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
citroen,c4picasso model,Polovan,Dizel,l2,75-85,Automatik,l3,siva,five,2 x 2,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,Moderate
citroen,c5 model,Polovan,Dizel,l3,75-85,Manuelni,l3,siva,five,2 x 2,no,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
citroen,c5 model,Polovan,Dizel,l2,95-105,Manuelni,l4,crna,five,2 x 2,no,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,no,Moderate
volkswagen,passat model,Polovan,Dizel,l2,95-105,Manuelni,l4,plava,five,2 x 2,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,Moderate
audi,a6 model,Polovan,Dizel,l5,165-...,Automatik,l5,crna,five,4 x 4,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,yes,yes,yes,no,Moderate
skoda,fabia model,Nov,Benzin,l1,65-75,Manuelni,l1,crvena,five,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Moderate
volvo,s40 model,Polovan,Dizel,l4,95-105,Manuelni,l3,siva,five,2 x 2,no,no,no,yes,yes,no,no,yes,yes,yes,no,no,yes,yes,yes,yes,Moderate
mercedes-benz,ml model,Polovan,Dizel,l5,165-...,Automatik,l4,crna,five,4 x 4,yes,no,no,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,Moderate
audi,a3 model,Polovan,Dizel,l3,75-85,Manuelni,l3,crna,five,2 x 2,no,no,yes,yes,yes,no,no,no,yes,yes,no,no,yes,yes,yes,no,Moderate
renault,grandscenic model,Polovan,Dizel,l2,75-85,Manuelni,l4,srebrena,five,2 x 2,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,Moderate
mercedes-benz,b model,Polovan,Dizel,l3,75-85,Manuelni,l4,siva,five,2 x 2,yes,no,no,no,no,yes,no,no,yes,yes,no,no,no,yes,yes,yes,Moderate
ford,mondeo model,Polovan,Dizel,l2,85-95,Manuelni,l4,siva,five,2 x 2,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
volkswagen,golf6 model,Polovan,Dizel,l2,75-85,Manuelni,l4,bijela,five,2 x 2,yes,no,yes,yes,yes,no,no,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
opel,insignia model,Polovan,Dizel,l2,95-105,Manuelni,l3,plava,five,2 x 2,no,yes,yes,no,no,yes,yes,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
volvo,s40 model,Polovan,Dizel,l2,75-85,Manuelni,l3,antracit,five,2 x 2,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
mercedes-benz,c model,Polovan,Dizel,l4,125-145,Manuelni,l4,plava,five,2 x 2,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,yes,no,Moderate
mercedes-benz,c model,Polovan,Dizel,l4,105-125,Automatik,l4,siva,five,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Moderate
mercedes-benz,b model,Polovan,Dizel,l3,95-105,Manuelni,l4,crna,five,2 x 2,no,yes,no,yes,yes,no,no,no,yes,yes,no,yes,no,yes,yes,no,Moderate
volkswagen,passat model,Polovan,Dizel,l2,75-85,Manuelni,l4,crna,five,2 x 2,no,no,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
volkswagen,passat model,Polovan,Dizel,l2,95-105,Manuelni,l5,siva,five,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Moderate
citroen,c4picasso model,Polovan,Dizel,l3,105-125,Automatik,l3,crvena,five,2 x 2,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,Moderate
citroen,c4picasso model,Polovan,Dizel,l2,75-85,Manuelni,l4,siva,five,2 x 2,no,yes,no,no,no,no,yes,no,yes,yes,no,yes,yes,yes,yes,yes,Moderate
renault,grandscenic model,Polovan,Dizel,l2,95-105,Manuelni,l3,siva,five,2 x 2,yes,yes,yes,yes,yes,no,yes,no,yes,yes,yes,no,yes,yes,yes,yes,Moderate
renault,master model,Polovan,Dizel,l3,85-95,Manuelni,l4,bijela,five,2 x 2,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,yes,yes,no,Moderate
renault,clio model,Polovan,Benzin,l2,65-75,Manuelni,l1,crvena,five,2 x 2,no,yes,no,yes,no,yes,no,no,yes,no,no,no,yes,yes,yes,no,Moderate
volkswagen,golf6 model,Polovan,Dizel,l3,75-85,Manuelni,l4,srebrena,five,2 x 2,yes,no,yes,yes,yes,no,no,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
skoda,octavia model,Polovan,Dizel,l3,75-85,Manuelni,l3,crna,five,2 x 2,no,no,no,yes,no,no,no,no,yes,yes,no,no,yes,yes,yes,no,Moderate
citroen,c4 model,Polovan,Dizel,l2,75-85,Automatik,l4,crvena,five,2 x 2,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,Moderate
citroen,c4picasso model,Polovan,Dizel,l3,75-85,Automatik,l4,siva,five,2 x 2,yes,yes,no,yes,yes,no,yes,yes,yes,yes,no,no,no,yes,no,yes,Moderate
volkswagen,golf6 model,Polovan,Dizel,l2,75-85,Manuelni,l3,crna,five,2 x 2,no,no,no,yes,no,no,yes,no,yes,yes,no,no,yes,yes,yes,no,Moderate
skoda,rapid model,Polovan,Dizel,l2,75-85,Manuelni,l2,bijela,five,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Moderate
volkswagen,touareg model,Polovan,Dizel,l5,125-145,Manuelni,l5,crna,five,4 x 4,yes,yes,no,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,no,no,Moderate
volkswagen,polo model,Nov,Benzin,l1,55-65,Manuelni,l1,bijela,five,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Moderate
citroen,c5 model,Polovan,Dizel,l3,75-85,Automatik,l4,siva,five,2 x 2,no,yes,no,yes,no,no,yes,no,yes,yes,no,no,yes,yes,yes,no,Moderate
volkswagen,golf7 model,Polovan,Dizel,l2,75-85,Manuelni,l4,crna,five,2 x 2,no,yes,no,yes,no,no,yes,no,yes,yes,no,no,yes,yes,yes,no,Moderate
seat,leon model,Polovan,Dizel,l2,75-85,Manuelni,l4,braon,five,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Moderate
volkswagen,passat model,Polovan,Dizel,l3,95-105,Manuelni,l4,crna,five,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Moderate
volvo,s40 model,Polovan,Dizel,l2,75-85,Manuelni,l4,siva,five,2 x 2,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,Moderate
citroen,c5 model,Polovan,Dizel,l2,105-125,Manuelni,l3,siva,five,2 x 2,no,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,no,Moderate
citroen,c4picasso model,Polovan,Dizel,l2,85-95,Manuelni,l3,siva,five,2 x 2,no,no,yes,no,yes,no,no,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
renault,grandscenic model,Polovan,Dizel,l2,95-105,Manuelni,l4,bijela,five,2 x 2,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,Moderate
volkswagen,golf6 model,Polovan,Dizel,l3,75-85,Automatik,l3,siva,five,2 x 2,no,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
volkswagen,passat model,Polovan,Dizel,l3,75-85,Manuelni,l4,srebrena,five,2 x 2,no,no,yes,yes,yes,no,yes,no,yes,yes,no,no,no,yes,yes,yes,Moderate
opel,insignia model,Polovan,Dizel,l2,95-105,Manuelni,l3,crna,five,2 x 2,no,yes,yes,no,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
volkswagen,touareg model,Polovan,Dizel,l4,125-145,Manuelni,l4,antracit,five,4 x 4,no,no,no,no,no,no,yes,no,no,yes,no,no,no,yes,yes,no,Moderate
opel,insignia model,Polovan,Dizel,l3,105-125,Manuelni,l1,siva,five,2 x 2,no,yes,no,yes,yes,no,yes,no,yes,no,no,no,yes,yes,yes,no,Moderate
volkswagen,golf6 model,Polovan,Dizel,l2,75-85,Manuelni,l2,siva,five,2 x 2,no,no,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
citroen,c5 model,Polovan,Dizel,l3,75-85,Automatik,l3,crna,five,2 x 2,no,yes,no,yes,no,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
mercedes-benz,b model,Polovan,Dizel,l3,95-105,Manuelni,l3,plava,five,2 x 2,no,no,yes,yes,no,yes,no,no,yes,yes,no,yes,no,yes,yes,yes,Moderate
volkswagen,golf6 model,Polovan,Dizel,l3,95-105,Automatik,l4,crna,five,2 x 2,no,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
skoda,fabia model,Nov,Benzin,l1,55-65,Manuelni,l1,siva,five,2 x 2,no,no,no,yes,no,yes,no,no,yes,yes,no,no,no,yes,yes,yes,Moderate
volkswagen,golf6 model,Polovan,Dizel,l3,75-85,Manuelni,l4,plava,five,2 x 2,no,no,no,yes,no,no,no,no,yes,yes,no,no,yes,yes,yes,no,Moderate
volvo,s60 model,Polovan,Dizel,l2,75-85,Manuelni,l4,siva,five,2 x 2,no,no,yes,yes,yes,no,no,no,yes,yes,no,no,yes,yes,yes,no,Moderate
mercedes-benz,b model,Polovan,Dizel,l3,95-105,Manuelni,l4,crna,five,2 x 2,no,no,no,yes,no,yes,no,no,yes,yes,no,no,no,yes,yes,no,Moderate
opel,zafira model,Polovan,Dizel,l2,75-85,Manuelni,l4,braon,five,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Moderate
volkswagen,touran model,Polovan,Dizel,l3,95-105,Manuelni,l4,crna,five,2 x 2,no,yes,no,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,Moderate
audi,a4 model,Polovan,Dizel,l3,95-105,Automatik,l5,bijela,five,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,Moderate
volkswagen,passat model,Polovan,Dizel,l3,95-105,Manuelni,l4,crna,five,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Moderate
mercedes-benz,b model,Polovan,Dizel,l3,75-85,Automatik,l4,crna,five,2 x 2,no,no,yes,yes,no,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
volkswagen,golf6 model,Polovan,Dizel,l3,95-105,Manuelni,l2,siva,five,2 x 2,no,no,yes,yes,yes,no,no,no,yes,yes,no,no,no,yes,yes,yes,Moderate
volkswagen,polo model,Nov,Benzin,l1,0-45,Manuelni,l1,crna,five,2 x 2,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,yes,no,yes,Moderate
volvo,s60 model,Polovan,Dizel,l3,75-85,Manuelni,l4,siva,five,2 x 2,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
opel,insignia model,Polovan,Dizel,l3,95-105,Manuelni,l3,crna,five,2 x 2,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
opel,insignia model,Polovan,Dizel,l2,75-85,Manuelni,l3,crna,five,2 x 2,no,yes,yes,no,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
opel,astra model,Polovan,Dizel,l2,105-125,Automatik,l3,crna,five,2 x 2,no,yes,yes,yes,no,yes,no,no,yes,yes,no,no,no,yes,yes,no,Moderate
kia,sorento model,Polovan,Dizel,l4,95-105,Manuelni,l2,siva,five,4 x 4,no,no,yes,yes,no,yes,no,no,yes,no,no,no,no,yes,no,no,Moderate
opel,insignia model,Polovan,Dizel,l2,95-105,Manuelni,l3,plava,five,2 x 2,no,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,yes,yes,no,Moderate
volkswagen,passat model,Polovan,Dizel,l2,75-85,Manuelni,l3,siva,five,2 x 2,yes,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,Moderate
renault,scenic model,Polovan,Dizel,l2,75-85,Manuelni,l4,plava,five,2 x 2,no,yes,no,no,no,yes,no,no,yes,yes,no,no,yes,yes,no,no,Moderate
volkswagen,passat model,Polovan,Dizel,l3,95-105,Manuelni,l5,plava,five,4 x 4,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Moderate
volkswagen,passat model,Polovan,Dizel,l2,95-105,Automatik,l3,plava,five,2 x 2,yes,no,no,yes,no,no,yes,no,yes,yes,yes,no,no,yes,yes,no,Moderate
audi,a4 model,Polovan,Dizel,l3,105-125,Manuelni,l5,crna,five,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Moderate
audi,a3 model,Polovan,Dizel,l2,75-85,Automatik,l4,bijela,five,2 x 2,no,no,yes,yes,yes,no,no,no,yes,yes,no,no,yes,yes,yes,no,Moderate
audi,a3 model,Polovan,Dizel,l2,75-85,Automatik,l3,plava,five,2 x 2,no,yes,no,yes,no,no,yes,no,yes,yes,no,no,yes,yes,yes,no,Moderate
ford,mondeo model,Polovan,Dizel,l2,75-85,Manuelni,l3,siva,five,2 x 2,no,yes,no,yes,no,no,yes,no,yes,yes,no,no,no,yes,yes,no,Moderate
bmw,serija1 model,Polovan,Dizel,l3,85-95,Manuelni,l3,siva,five,2 x 2,no,no,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
bmw,x3 model,Polovan,Dizel,l4,145-165,Automatik,l5,siva,five,4 x 4,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,Moderate
skoda,yeti model,Polovan,Dizel,l3,95-105,Manuelni,l4,siva,five,4 x 4,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,yes,yes,yes,yes,Moderate
citroen,c5 model,Polovan,Dizel,l3,95-105,Manuelni,l3,siva,five,2 x 2,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,no,yes,Moderate
volkswagen,polo model,Nov,Benzin,l1,55-65,Manuelni,l1,crvena,five,2 x 2,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,yes,yes,yes,Moderate
citroen,c5 model,Polovan,Dizel,l3,95-105,Manuelni,l3,crna,five,2 x 2,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,Moderate
volvo,s60 model,Polovan,Dizel,l3,75-85,Manuelni,l3,siva,five,2 x 2,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
opel,insignia model,Polovan,Dizel,l2,105-125,Manuelni,l4,crna,five,2 x 2,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,Moderate
fiat,500 model,Nov,Benzin,l1,65-75,Manuelni,l1,crvena,five,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Moderate
citroen,c5 model,Polovan,Dizel,l3,145-165,Automatik,l3,siva,five,2 x 2,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,Moderate
mercedes-benz,c model,Polovan,Dizel,l4,95-105,Manuelni,l4,crna,five,2 x 2,yes,yes,no,yes,yes,no,no,yes,yes,yes,no,no,no,yes,yes,yes,Moderate
volkswagen,passat model,Polovan,Dizel,l3,95-105,Manuelni,l4,crvena,five,2 x 2,no,no,no,yes,no,yes,no,no,yes,yes,no,no,yes,yes,yes,no,Moderate
volkswagen,jetta model,Polovan,Dizel,l2,75-85,Manuelni,l3,crna,five,2 x 2,no,no,no,no,no,yes,no,no,yes,yes,no,no,yes,yes,yes,no,Moderate
volkswagen,phaeton model,Polovan,Dizel,l4,165-...,Automatik,l5,siva,five,4 x 4,yes,yes,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,no,yes,no,Moderate
audi,a3 model,Polovan,Dizel,l2,75-85,Automatik,l4,siva,five,2 x 2,no,no,yes,yes,yes,no,no,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
citroen,c5 model,Polovan,Dizel,l2,105-125,Automatik,l3,srebrena,five,2 x 2,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,Moderate
volkswagen,touran model,Polovan,Dizel,l2,75-85,Manuelni,l4,srebrena,five,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Moderate
volkswagen,golf6 model,Polovan,Dizel,l3,95-105,Manuelni,l2,crna,five,2 x 2,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,Moderate
volvo,s60 model,Polovan,Dizel,l3,75-85,Manuelni,l4,siva,five,2 x 2,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,Moderate
volkswagen,passat model,Polovan,Dizel,l3,75-85,Manuelni,l4,crna,five,2 x 2,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,Moderate
skoda,octavia model,Polovan,Dizel,l2,95-105,Manuelni,l2,crna,five,2 x 2,no,no,yes,yes,no,no,no,no,yes,yes,no,no,no,yes,yes,yes,Moderate
citroen,c4picasso model,Polovan,Dizel,l2,85-95,Automatik,l3,siva,five,2 x 2,no,yes,no,yes,no,no,yes,no,yes,yes,no,no,yes,yes,yes,no,Moderate
volkswagen,passat model,Polovan,Dizel,l2,75-85,Manuelni,l2,braon,five,2 x 2,no,no,yes,yes,yes,no,no,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
citroen,c4picasso model,Polovan,Dizel,l2,65-75,Automatik,l3,siva,five,2 x 2,no,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,no,yes,Moderate
volkswagen,transporter model,Polovan,Dizel,l3,105-125,Manuelni,l4,bijela,five,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Moderate
audi,a3 model,Polovan,Dizel,l3,75-85,Automatik,l4,siva,five,2 x 2,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,Moderate
volkswagen,golf7 model,Polovan,Dizel,l2,75-85,Manuelni,l3,srebrena,five,2 x 2,no,no,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
citroen,c5 model,Polovan,Dizel,l2,105-125,Automatik,l4,crna,five,2 x 2,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,Moderate
volvo,v40 model,Polovan,Dizel,l2,75-85,Manuelni,l3,crvena,five,2 x 2,yes,no,yes,yes,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes,yes,Moderate
volvo,s60 model,Polovan,Dizel,l2,75-85,Manuelni,l2,crvena,five,2 x 2,no,no,yes,yes,yes,no,no,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
volkswagen,passat model,Polovan,Dizel,l2,75-85,Manuelni,l3,crvena,five,2 x 2,no,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Moderate
bmw,serija5 model,Polovan,Dizel,l4,105-125,Manuelni,l4,siva,five,2 x 2,yes,yes,no,yes,yes,no,no,yes,yes,no,yes,no,yes,no,no,no,Moderate
mercedes-benz,c model,Polovan,Dizel,l4,125-145,Automatik,l4,crna,five,2 x 2,no,yes,no,no,yes,no,no,yes,yes,yes,yes,no,no,yes,yes,yes,Expencive
volkswagen,passatcc model,Polovan,Dizel,l4,95-105,Automatik,l4,crna,five,2 x 2,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,no,no,Expencive
opel,insignia model,Polovan,Dizel,l2,95-105,Manuelni,l3,crna,five,2 x 2,no,no,no,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Expencive
volvo,s60 model,Polovan,Dizel,l3,75-85,Manuelni,l3,crna,five,2 x 2,yes,no,yes,yes,yes,no,no,no,yes,yes,no,no,yes,yes,yes,no,Expencive
volkswagen,touran model,Polovan,Dizel,l2,75-85,Manuelni,l3,crvena,five,2 x 2,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,yes,yes,yes,yes,yes,Expencive
volkswagen,golf7 model,Polovan,Dizel,l2,75-85,Manuelni,l3,bijela,five,2 x 2,no,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Expencive
volvo,s60 model,Polovan,Dizel,l3,105-125,Manuelni,l3,bijela,five,2 x 2,yes,yes,no,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,Expencive
seat,alhambra model,Polovan,Dizel,l3,95-105,Manuelni,l4,bijela,five,2 x 2,no,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,yes,no,Expencive
volkswagen,golf7 model,Polovan,Dizel,l2,75-85,Automatik,l4,siva,five,2 x 2,no,yes,no,yes,no,no,yes,no,yes,yes,no,no,yes,yes,yes,no,Expencive
seat,ibiza model,Nov,Benzin,l1,65-75,Manuelni,l1,braon,five,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Expencive
audi,a6 model,Polovan,Dizel,l3,105-125,Automatik,l5,plava,five,4 x 4,yes,yes,no,yes,no,no,yes,no,yes,yes,yes,no,yes,yes,yes,no,Expencive
mercedes-benz,ml model,Polovan,Dizel,l4,165-...,Automatik,l4,crna,five,2 x 2,yes,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,yes,yes,yes,no,Expencive
audi,a3 model,Polovan,Dizel,l2,75-85,Manuelni,l4,bijela,five,2 x 2,yes,no,no,yes,no,no,yes,no,yes,yes,yes,no,yes,yes,yes,yes,Expencive
volkswagen,golf7 model,Polovan,Dizel,l2,75-85,Manuelni,l3,siva,five,2 x 2,no,yes,no,yes,no,no,yes,no,yes,yes,no,no,yes,yes,yes,no,Expencive
volkswagen,passat model,Polovan,Dizel,l2,125-145,Automatik,l4,siva,five,2 x 2,yes,yes,no,yes,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,Expencive
mercedes-benz,c model,Polovan,Dizel,l4,165-...,Automatik,l5,crna,five,2 x 2,yes,yes,no,yes,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,Expencive
volkswagen,golf7 model,Polovan,Dizel,l2,65-75,Manuelni,l4,plava,five,2 x 2,no,no,no,no,no,yes,no,no,yes,yes,no,no,yes,yes,yes,no,Expencive
mercedes-benz,b model,Polovan,Dizel,l2,75-85,Automatik,l4,crna,five,2 x 2,no,yes,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,yes,yes,yes,Expencive
mercedes-benz,b model,Polovan,Dizel,l2,75-85,Manuelni,l3,siva,five,2 x 2,no,no,yes,yes,no,yes,no,no,yes,yes,no,no,no,yes,yes,yes,Expencive
volkswagen,passat model,Polovan,Dizel,l2,75-85,Manuelni,l3,srebrena,five,2 x 2,no,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Expencive
volvo,s60 model,Polovan,Dizel,l2,75-85,Manuelni,l4,crvena,five,2 x 2,no,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Expencive
bmw,serija3 model,Polovan,Dizel,l3,105-125,Manuelni,l4,crna,five,2 x 2,yes,no,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,Expencive
audi,a4 model,Polovan,Dizel,l3,95-105,Manuelni,l3,crna,five,2 x 2,no,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Expencive
volkswagen,golf7 model,Polovan,Dizel,l2,75-85,Automatik,l3,antracit,five,2 x 2,no,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Expencive
volkswagen,golf7 model,Polovan,Dizel,l2,75-85,Manuelni,l3,bijela,five,2 x 2,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Expencive
opel,insignia model,Polovan,Dizel,l2,95-105,Manuelni,l3,crna,five,2 x 2,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,Expencive
volkswagen,golf7 model,Polovan,Dizel,l2,75-85,Manuelni,l3,crna,five,2 x 2,no,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Expencive
mercedes-benz,b model,Polovan,Dizel,l2,75-85,Automatik,l4,crna,five,2 x 2,no,yes,yes,yes,no,yes,no,no,yes,yes,no,no,yes,yes,yes,no,Expencive
volkswagen,passat model,Polovan,Dizel,l2,75-85,Manuelni,l3,plava,five,2 x 2,no,no,no,yes,no,no,no,no,yes,yes,no,no,yes,yes,yes,no,Expencive
volkswagen,passat model,Polovan,Dizel,l2,75-85,Manuelni,l3,crna,five,2 x 2,no,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,no,Expencive
